index,thickness,intensity
2126,2.8207088,172.38992
2127,1.9771155,100.40346
2128,3.231975,220.7145
2129,2.9784687,185.58783
2130,1.9271612,114.21242
2131,2.5407484,184.99881
2132,2.6918101,181.50581
2133,2.6442924,198.33794
2134,2.8947172,217.69096
2135,2.462191,143.39441
2136,3.1957371,166.65082
2137,2.9809299,217.35652
2138,2.4840443,138.6453
2139,1.7953589,94.13046
2140,2.2350605,120.84342
2141,2.5922074,168.19023
2142,2.0328035,164.66821
2143,1.9036806,94.899124
2144,3.1394486,226.10849
2145,2.326117,134.52347
2146,2.4123309,156.27881
2147,1.9932173,105.23211
2148,2.8118072,190.76604
2149,2.3700323,135.20825
2150,3.2265444,201.59576
2151,2.3672218,137.49216
2152,3.2965314,223.90324
2153,2.2886143,115.34873
2154,3.1121595,214.41243
2155,3.8085945,231.61285
2156,1.7739813,105.383
2157,2.4220748,123.17049
2158,2.5278602,155.4542
2159,2.05048,111.300804
2160,2.092422,137.95135
2161,3.8126118,243.21964
2162,1.802065,116.39925
2163,2.3087974,161.27737
2164,2.9927092,223.78098
2165,3.5524538,242.41049
2166,2.5707078,151.10643
2167,1.4972436,80.24567
2168,3.9882874,239.71967
2169,2.0954802,148.72815
2170,2.7272012,181.01736
2171,3.1136086,205.01738
2172,2.6662812,174.162
2173,2.3225043,182.79799
2174,2.3226054,142.27937
2175,1.8884399,122.294556
2176,2.9640787,186.2297
2177,2.1729407,117.73929
2178,1.4928129,83.08758
2179,2.323465,158.07898
2180,2.5101652,170.06857
2181,3.5392132,225.602
2182,2.7882972,185.78986
2183,1.7505032,107.996124
2184,1.9668298,99.38264
2185,1.6986033,87.38525
2186,2.9993567,204.43112
2187,2.250683,122.99366
2188,3.547873,230.74216
2189,3.3206215,184.55664
2190,3.28656,214.9054
2191,3.9905522,239.17734
2192,2.9028478,200.92526
2193,2.6657286,161.96643
2194,2.2047951,132.70557
2195,2.7034585,163.37094
2196,1.9138025,99.43943
2197,3.043624,210.93283
2198,1.7341769,99.77832
2199,1.5765344,98.6024
2200,2.1112406,118.4085
2201,3.4074206,225.53331
2202,2.9514263,207.09848
2203,2.3058944,131.8175
2204,2.489254,185.88708
2205,2.405926,150.97583
2206,2.0228248,101.8461
2207,2.3912482,139.5272
2208,2.3897533,118.495804
2209,2.8795953,204.55225
2210,2.0993466,134.17255
2211,2.0103269,101.95967
2212,3.144188,221.07898
2213,2.0096824,107.247116
2214,2.5131238,160.32034
2215,3.8977733,243.93974
2216,3.2657785,202.37308
2217,2.5274854,148.07916
2218,3.3129103,175.35822
2219,2.44939,149.28839
2220,1.2833787,74.66396
2221,3.2382193,231.84502
2222,2.2496355,106.131424
2223,2.4625845,145.59555
2224,2.6737843,197.01363
2225,1.4522121,78.3037
2226,1.9401467,151.45233
2227,1.9268789,128.10175
2228,3.3155582,227.02766
2229,3.0968695,221.49648
2230,2.9636323,227.01187
2231,1.6920445,84.553696
2232,2.3031325,123.38618
2233,2.979216,206.908
2234,2.1071692,94.92992
2235,2.9631844,191.2656
2236,2.854427,204.4711
2237,1.7605399,105.49106
2238,2.80373,175.51208
2239,2.2723694,111.71883
2240,2.5792768,150.93436
2241,2.6243057,185.86346
2242,3.4145932,197.88461
2243,2.1395268,141.66592
2244,2.375443,156.72305
2245,2.420212,132.38542
2246,4.4875627,248.24243
2247,2.09351,120.45685
2248,2.1703393,121.73993
2249,5.11712,254.19829
2250,1.9258713,104.79232
2251,1.8467711,100.24962
2252,2.5064697,164.67352
2253,2.1731524,161.51575
2254,2.621881,167.76413
2255,2.3892798,188.96591
2256,2.3936944,120.52141
2257,3.1076472,202.12682
2258,2.41134,151.71005
2259,3.4346123,230.12895
2260,3.3359275,207.44934
2261,2.719788,168.91083
2262,2.705336,199.36165
2263,1.7327193,121.41824
2264,2.4532776,155.71835
2265,3.0410295,220.223
2266,2.426907,137.68753
2267,3.5800493,242.0274
2268,2.238065,138.66261
2269,3.2243803,210.96262
2270,2.8412585,226.92569
2271,2.908866,186.54721
2272,2.3802285,172.62805
2273,2.017327,108.837616
2274,2.5881484,170.4512
2275,2.1452136,131.97421
2276,3.9495873,244.18663
2277,2.1519501,129.47473
2278,1.9488653,127.09709
2279,2.7767613,179.9605
2280,2.787847,187.55627
2281,2.4086537,131.72963
2282,2.5763326,118.53457
2283,2.8148777,183.66704
2284,1.2681929,87.96467
2285,1.9356301,92.488556
2286,1.5046694,89.282455
2287,3.8244042,243.2432
2288,1.886899,127.11749
2289,2.6072993,166.06888
2290,2.4988534,171.58078
2291,1.6929376,92.8022
2292,2.522739,157.83109
2293,3.5446453,223.33398
2294,3.1579661,202.05328
2295,3.4687548,221.82584
2296,3.554564,220.50024
2297,3.5000308,238.09398
2298,3.1642792,220.06387
2299,2.1885111,105.28638
2300,1.6490352,89.99631
2301,2.688935,201.43973
2302,2.5101848,172.49278
2303,1.447927,69.823746
2304,2.4393213,175.63199
2305,1.8627956,95.76678
2306,2.4726512,125.063446
2307,2.067316,127.39393
2308,2.2507386,140.37112
2309,2.4381769,158.58159
2310,2.0286613,107.96825
2311,1.8275987,120.953545
2312,1.7906986,118.35333
2313,2.3724008,134.02359
2314,2.7554696,172.38506
2315,1.5898732,98.925064
2316,1.8384446,96.6584
2317,2.196691,162.53065
2318,2.13333,162.5361
2319,3.0652587,188.93416
2320,2.3456447,152.42657
2321,1.9391451,98.397484
2322,2.9594102,189.37234
2323,2.4288998,174.35501
2324,2.6709259,181.24706
2325,3.4719393,228.18721
2326,1.8850316,110.76983
2327,3.321414,239.71608
2328,2.183754,107.56419
2329,2.1501603,107.014496
2330,2.028499,108.93495
2331,3.341752,225.7601
2332,2.8638806,197.2894
2333,2.3602822,124.39087
2334,3.044649,218.0406
2335,2.765035,175.83252
2336,1.4459525,77.75672
2337,3.259516,217.52667
2338,2.4838815,134.62085
2339,2.5030816,168.05469
2340,1.6288438,106.55881
2341,2.3963914,150.46307
2342,2.0250208,109.338394
2343,2.1301227,151.66145
2344,2.17447,100.19818
2345,1.8785326,90.26672
2346,2.6557546,153.53949
2347,2.5331347,193.76959
2348,1.9831576,96.96173
2349,3.29463,210.81331
2350,2.1502063,113.85344
2351,2.5703635,190.66792
2352,2.001698,120.44371
2353,2.664276,140.01068
2354,1.8690904,106.64647
2355,4.2319546,246.25026
2356,2.2350786,113.622894
2357,3.020783,206.77675
2358,2.0890338,119.98741
2359,3.2253966,219.65848
2360,2.6971087,164.61588
2361,2.3967595,153.4794
2362,2.8537548,200.57024
2363,4.54004,252.06737
2364,1.4968524,86.17259
2365,3.1575303,205.92749
2366,2.7942338,205.42384
2367,2.6029537,156.49353
2368,4.262783,248.88416
2369,4.2003284,248.04607
2370,1.9378166,111.7506
2371,2.3965204,145.47281
2372,3.5344236,237.39684
2373,2.632087,117.31577
2374,2.4447408,138.92781
2375,1.782688,93.347824
2376,3.4991994,238.84029
2377,1.9437943,95.532936
2378,2.0176785,148.87854
2379,1.9240134,93.16838
2380,2.0709465,115.98706
2381,2.927367,192.81464
2382,1.7592059,82.85797
2383,2.976379,187.09595
2384,2.9923263,184.60959
2385,2.978436,204.49683
2386,2.6330795,127.4545
2387,2.5564265,147.63943
2388,3.4302328,216.36667
2389,2.3533247,161.95123
2390,2.4947202,169.79028
2391,2.7721038,179.35068
2392,2.22604,105.17392
2393,2.28563,161.11569
2394,2.53902,164.42831
2395,3.1558342,209.9768
2396,3.5459023,231.84776
2397,2.194158,158.56744
2398,3.39708,232.38913
2399,1.667968,97.87875
2400,2.9719903,203.18997
2401,2.7492485,161.75497
2402,3.3383174,197.31142
2403,2.2478518,184.80615
2404,2.5445387,140.88177
2405,2.6928828,186.76343
2406,3.325353,233.22443
2407,2.2735817,164.17339
2408,2.7826974,168.0964
2409,1.5678451,86.63048
2410,2.8136377,176.3505
2411,2.6576424,153.48413
2412,2.554264,181.00525
2413,3.4031816,213.63809
2414,3.400692,240.80971
2415,3.1207347,202.74347
2416,2.5750923,177.92233
2417,2.5284657,159.26413
2418,3.7358708,247.3616
2419,2.3584428,131.47755
2420,3.2425873,228.70515
2421,4.1369,249.05147
2422,2.2681434,148.23094
2423,1.8687197,104.39069
2424,3.9552765,236.44484
2425,3.0543215,192.92392
2426,2.3532815,155.50983
2427,2.954715,209.99196
2428,3.0504355,182.1616
2429,1.9318362,141.30359
2430,2.3031049,112.09981
2431,2.6012921,126.26193
2432,1.9787136,113.43155
2433,3.4216447,225.64842
2434,2.7177699,141.07114
2435,3.5658145,231.67111
2436,1.8336333,92.41248
2437,2.1708293,95.1839
2438,2.4625049,159.80606
2439,2.4332883,195.95741
2440,1.9162486,100.13168
2441,1.5224075,87.49275
2442,2.2280335,121.25321
2443,2.560329,169.42561
2444,2.3462086,177.50119
2445,1.9786724,94.065445
2446,2.1007457,132.3287
2447,3.8352895,246.01514
2448,2.1958246,153.05006
2449,2.5774431,168.70488
2450,2.6850522,183.17152
2451,3.641809,230.08711
2452,2.2530062,116.21101
2453,2.5822186,185.25058
2454,3.0737765,175.74265
2455,3.1515224,224.03618
2456,1.9309775,87.27248
2457,1.9946927,93.879135
2458,2.1152503,140.94644
2459,2.299642,133.20923
2460,2.6431632,184.35236
2461,2.8985944,179.22339
2462,2.7790895,182.23788
2463,2.6423984,177.66193
2464,2.5310187,138.93202
2465,3.8452716,241.60478
2466,2.442061,186.4141
2467,2.8105793,191.5719
2468,2.0210893,98.511765
2469,3.0609412,222.70058
2470,2.7287042,169.41724
2471,3.044125,185.35443
2472,1.9092957,108.92145
2473,2.6647315,164.72678
2474,1.7705326,88.9382
2475,2.2204328,135.04453
2476,2.3091345,172.35727
2477,1.5341899,97.734856
2478,3.2911453,230.54366
2479,2.8998494,196.36761
2480,2.8918843,213.16208
2481,2.2531118,144.40231
2482,2.5042367,180.75623
2483,2.4627707,166.49048
2484,3.2525325,214.57034
2485,3.2644439,230.62592
2486,1.9963362,140.20355
2487,2.3520746,116.8377
2488,2.2961073,132.86234
2489,2.4705882,167.02576
2490,1.7477409,96.59919
2491,2.672045,194.6146
2492,3.3016763,200.61383
2493,1.9402987,149.31927
2494,2.0316145,112.544044
2495,2.248783,97.32463
2496,2.2749689,149.71735
2497,3.1224074,241.46288
2498,2.0032883,129.68198
2499,2.7498085,200.47429
2500,2.3487325,117.03875
2501,3.0165625,213.35327
2502,1.7780396,110.78772
2503,2.465103,170.81223
2504,2.0737007,109.75784
2505,3.0811782,228.73497
2506,2.0183423,125.18401
2507,3.3158011,213.86986
2508,1.6700515,86.144905
2509,1.9436212,117.572945
2510,1.9590203,80.60871
2511,2.5506787,168.39104
2512,4.1949224,250.01752
2513,2.4990666,143.08104
2514,2.4132364,150.19714
2515,2.9656088,214.82991
2516,1.9924815,104.145996
2517,2.414731,178.15958
2518,3.1827552,209.41904
2519,2.6261544,180.66507
2520,2.2805226,130.71011
2521,1.7727439,86.18852
2522,1.8655007,102.203
2523,2.2981257,133.41013
2524,3.7196317,243.77158
2525,2.8825173,184.13123
2526,3.5917811,230.27727
2527,2.9950786,226.68861
2528,2.0597105,117.92761
2529,3.0564306,218.11327
2530,3.125357,229.94444
2531,2.0958495,124.875565
2532,3.5366063,242.09978
2533,1.9104732,117.920685
2534,2.1390672,116.87451
2535,2.4833417,147.16089
2536,2.3819768,139.8242
2537,1.4936492,90.5155
2538,4.05206,245.45102
2539,2.5734324,200.192
2540,2.8751938,194.69601
2541,2.121541,83.25608
2542,2.3242226,147.30704
2543,2.9067461,215.83618
2544,3.2618282,233.53787
2545,2.4540415,136.61943
2546,2.2316067,125.43071
2547,2.0746717,82.54526
2548,2.9548686,221.2308
2549,4.042252,250.25735
2550,3.2472892,224.73807
2551,2.1539104,135.27628
2552,3.959559,243.52214
2553,1.7730016,82.85115
2554,2.6717675,131.59268
2555,1.4033201,96.25337
2556,2.7879915,166.75333
2557,2.5309634,160.03087
2558,1.857975,95.07446
2559,2.36723,127.65428
2560,2.8128085,187.46494
2561,2.434925,172.38095
2562,2.1977372,129.96483
2563,1.9928229,97.80606
2564,2.6396723,207.87584
2565,3.4964004,227.2124
2566,2.9058557,213.9568
2567,2.623668,176.28766
2568,2.6000955,194.44312
2569,1.546691,88.56082
2570,2.4164305,168.19653
2571,1.8480575,106.62377
2572,2.5058427,119.817276
2573,2.1349585,111.55985
2574,3.6129081,239.31236
2575,1.7135909,91.271904
2576,2.0748463,120.40281
2577,1.5474465,80.89582
2578,2.4633708,174.52191
2579,1.8253777,74.29942
2580,2.496476,180.54681
2581,2.8393064,176.91489
2582,2.8124454,197.31471
2583,2.0087237,108.28914
2584,2.3905346,158.29955
2585,1.5441382,88.2131
2586,2.6604085,173.0613
2587,2.8434114,221.79352
2588,2.3484898,160.7389
2589,2.492657,186.78812
2590,3.6270747,238.02014
2591,2.4402254,168.083
2592,3.4602034,244.7908
2593,2.287192,105.98968
2594,2.1683824,130.20303
2595,2.8132408,204.70248
2596,2.9402795,199.94841
2597,2.978939,191.45465
2598,1.5430275,105.59909
2599,1.816005,76.96283
2600,3.4304128,234.98027
2601,1.9541641,124.16678
2602,3.1163664,222.45473
2603,3.2360256,215.47864
2604,2.305006,152.89182
2605,3.4651618,226.938
2606,2.2794971,125.30472
2607,1.7778847,90.77997
2608,2.4056048,172.66101
2609,3.7803192,239.15317
2610,3.3092804,225.43677
2611,3.455331,240.87357
2612,3.2598305,221.13533
2613,1.9212911,102.614494
2614,3.6749063,217.32516
2615,1.7074184,100.163895
2616,2.6594539,200.84695
2617,2.35481,126.63909
2618,2.9428692,193.59149
2619,2.9030576,200.09338
2620,3.2341127,194.5646
2621,2.973999,215.21005
2622,3.387455,236.04773
2623,3.560018,228.69518
2624,1.9027997,139.36917
2625,2.9990606,195.69351
2626,2.67626,144.52913
2627,2.4894392,153.86482
2628,1.7536232,91.03575
2629,3.6335237,222.91649
2630,3.5215611,225.96126
2631,1.947116,125.84628
2632,4.081412,248.98157
2633,3.493913,244.29668
2634,2.0107102,133.16461
2635,2.713745,161.53055
2636,1.8632196,99.229294
2637,2.206848,124.96884
2638,2.230684,126.18375
2639,1.7203848,110.58106
2640,1.7545373,91.14526
2641,2.5792532,160.59892
2642,3.3637078,200.27274
2643,3.0336845,195.33652
2644,3.504264,240.04471
2645,2.9015627,216.52895
2646,3.0417955,209.1405
2647,2.646998,157.59818
2648,1.6320568,113.020905
2649,2.4308395,185.2243
2650,2.8581245,181.11223
2651,2.7722096,185.61821
2652,2.328208,172.78345
2653,3.1271675,225.5774
2654,2.470553,118.35988
2655,2.5280263,174.78464
2656,2.129647,138.60983
2657,2.151839,112.06426
2658,1.7949088,90.16574
2659,2.581712,169.9006
2660,2.6408844,161.5332
2661,1.9355977,105.61691
2662,2.3621843,111.85263
2663,1.8063481,99.68286
2664,2.2719462,114.956856
2665,3.0169787,211.71089
2666,2.3060763,105.39351
2667,2.929193,216.54884
2668,2.7048457,157.42628
2669,3.073703,215.87422
2670,2.0138526,119.09361
2671,4.979522,254.21916
2672,2.2321353,149.18134
2673,2.4350662,153.07541
2674,2.1806061,152.6085
2675,2.4987283,189.3259
2676,2.1455998,200.09784
2677,2.3865707,134.65338
2678,2.1664531,96.308914
2679,2.696866,155.60638
2680,2.8075814,218.5124
2681,2.8159251,205.48788
2682,2.94725,217.08936
2683,3.4115674,225.68779
2684,2.8341875,213.93391
2685,1.9437215,137.21793
2686,3.459794,232.7482
2687,2.0204926,139.32713
2688,1.7517271,118.465515
2689,2.9087746,180.25336
2690,2.6660352,207.54779
2691,2.697994,214.47342
2692,3.2531178,218.93329
2693,3.624295,242.31757
2694,2.476234,143.36035
2695,2.563371,157.73549
2696,2.4125628,134.25595
2697,1.9957341,158.3703
2698,2.0796218,146.23251
2699,3.161646,214.7827
2700,3.048608,191.96857
2701,2.6521373,163.39714
2702,2.1564298,142.11584
2703,2.3831525,109.44322
2704,2.0093997,94.267044
2705,2.3305717,175.75041
2706,1.8446958,80.4185
2707,1.4342682,101.15945
2708,2.2487688,92.50437
2709,2.3291001,131.57454
2710,2.938034,181.86798
2711,2.4406917,124.046196
2712,2.6865916,220.57614
2713,1.8396664,139.51248
2714,2.0081255,104.68439
2715,2.434547,171.02551
2716,2.7137923,190.90468
2717,1.8328124,101.96437
2718,2.8187158,199.98329
2719,1.6042901,108.82508
2720,1.7744033,102.140625
2721,4.0072627,248.731
2722,3.434924,223.47469
2723,2.1006293,119.41909
2724,1.3196772,78.461876
2725,2.0822055,114.49403
2726,2.3765159,155.93016
2727,3.281936,230.69566
2728,2.2743163,104.98172
2729,2.9889362,186.92493
2730,1.8708675,176.056
2731,2.1851707,141.58096
2732,3.0192025,184.6963
2733,1.9863052,103.36049
2734,3.035478,226.17613
2735,3.1830566,225.79517
2736,2.7364376,158.9749
2737,2.2973433,122.71009
2738,2.6099627,189.42921
2739,2.8829386,190.80542
2740,1.8958259,88.23501
2741,2.981853,197.73907
2742,2.3476644,177.63737
2743,3.4529934,235.33879
2744,2.6271794,167.30325
2745,2.648374,181.99667
2746,1.9111958,132.13528
2747,2.83633,179.67316
2748,4.2308264,242.60905
2749,2.3137996,101.680214
2750,2.4902866,168.52246
2751,3.2951753,219.3599
2752,2.0358248,93.82588
2753,3.1914184,178.18413
2754,2.4382918,179.04556
2755,3.8262475,234.66736
2756,2.2987342,165.42462
2757,2.602856,162.36316
2758,1.827698,121.86375
2759,2.7866817,159.08038
2760,2.3172603,121.38022
2761,2.8074226,198.86761
2762,4.1762133,251.34763
2763,1.6179572,107.464806
2764,2.5358737,128.45877
2765,1.8916184,109.1673
2766,2.6253476,194.90973
2767,1.8717978,99.84302
2768,1.674794,81.41943
2769,1.6789069,84.52409
2770,2.6920054,169.90332
2771,3.8025951,233.23035
2772,1.854142,109.25965
2773,2.5302198,217.3418
2774,3.18728,227.15625
2775,2.849528,189.87372
2776,2.2344232,137.37546
2777,2.2073808,102.74899
2778,2.1643214,123.2681
2779,2.782337,181.43921
2780,2.3483927,151.02011
2781,3.1005073,230.17943
2782,3.223929,219.31273
2783,2.704186,203.42879
2784,1.9240499,126.95006
2785,1.8830079,86.99925
2786,1.7596825,101.99269
2787,3.6769414,235.10577
2788,2.6498466,185.42899
2789,2.939042,206.32863
2790,2.3229737,139.2079
2791,1.9059446,103.479904
2792,1.9018993,148.36374
2793,3.1491697,227.01747
2794,1.9944316,107.00726
2795,3.618193,240.87637
2796,2.4732726,150.23517
2797,1.7004802,95.30249
2798,3.2510686,223.94485
2799,2.2475405,128.72672
2800,1.6207594,99.82455
2801,2.7017968,166.10052
2802,2.2816281,115.81082
2803,1.8081414,117.77926
2804,2.5316434,176.67798
2805,4.2391176,245.59854
2806,1.9234779,122.89363
2807,4.0687175,246.8806
2808,2.1404562,101.614914
2809,3.8279667,231.36633
2810,3.0014596,208.76878
2811,2.4867148,155.96654
2812,2.4437444,182.38965
2813,2.1047223,151.31042
2814,2.5921946,166.44492
2815,2.045207,125.951256
2816,1.9644238,129.67041
2817,3.6413455,243.09445
2818,3.397718,227.82463
2819,2.6134648,145.74329
2820,1.8196485,88.49548
2821,3.188565,191.76727
2822,2.5621772,142.56873
2823,3.478268,229.84613
2824,1.6280591,112.02931
2825,2.5974174,169.00623
2826,2.9057693,204.2495
2827,2.7831712,164.1152
2828,2.1018906,116.80797
2829,2.0936058,104.64961
2830,2.5927129,162.8549
2831,2.8659663,171.7439
2832,2.243118,134.9213
2833,2.025601,109.37959
2834,1.6496694,85.031006
2835,2.0455272,132.05267
2836,3.5312726,239.03423
2837,2.5037684,159.91559
2838,2.324598,161.9235
2839,3.3132687,217.90092
2840,1.9810381,92.7165
2841,2.9120128,209.69312
2842,3.40816,233.41069
2843,2.1085064,134.16719
2844,1.5581343,101.6015
2845,2.7846441,179.98428
2846,1.6199315,83.63494
2847,3.1562798,231.46777
2848,2.3092752,125.29726
2849,1.9901911,111.622025
2850,2.1043873,162.11092
2851,2.862511,174.01978
2852,2.66368,155.04984
2853,3.2567954,173.02628
2854,3.3521197,238.71602
2855,2.689012,172.76596
2856,1.8130577,104.56106
2857,3.4946647,223.9938
2858,2.4146454,160.80914
2859,3.4713972,228.29256
2860,1.9911828,121.20279
2861,2.7497013,148.45921
2862,1.8903041,98.487625
2863,3.9622169,246.24374
2864,3.4770799,233.47551
2865,2.1599302,117.07124
2866,2.2979672,146.83124
2867,3.1315842,199.30348
2868,3.3788018,226.22484
2869,1.9818069,107.14871
2870,1.7186545,89.36543
2871,2.5773282,128.44849
2872,1.5623467,93.2304
2873,2.740905,150.85934
2874,2.827604,159.99362
2875,2.6623912,189.04282
2876,1.4059393,92.7925
2877,2.5688887,128.39474
2878,3.5978103,236.95563
2879,2.5364301,177.72784
2880,2.2916958,110.97717
2881,3.2038407,227.10558
2882,4.4005117,250.24432
2883,2.4902806,147.5681
2884,1.9254032,115.491035
2885,2.6476636,200.09773
2886,2.7479234,174.38983
2887,3.6249127,242.80977
2888,1.8054183,125.39781
2889,2.3196163,122.07115
2890,1.1983633,73.363945
2891,4.9388976,253.19913
2892,4.3554626,250.87918
2893,3.378022,207.86658
2894,2.2023883,127.43675
2895,3.0390809,211.01643
2896,2.7310362,177.68198
2897,4.287963,249.67905
2898,3.00256,226.60611
2899,2.3334563,138.46826
2900,1.596019,82.95673
2901,3.0022788,206.59389
2902,1.5054144,87.54053
2903,2.079494,106.92998
2904,1.9408195,115.82097
2905,3.1451213,223.33725
2906,3.1119554,216.01178
2907,2.6902814,148.40527
2908,3.6942987,218.62158
2909,1.8187251,108.6142
2910,3.4649668,243.92819
2911,2.2276487,121.54788
2912,3.5095074,216.07785
2913,2.7868714,190.25006
2914,1.7648154,112.8235
2915,2.294058,129.53952
2916,2.5360625,154.61224
2917,1.4607776,97.58246
2918,2.5140386,144.34845
2919,1.5701087,81.671295
2920,2.4766347,180.42245
2921,2.1223001,120.29586
2922,1.9359109,104.47927
2923,3.1382089,169.49948
2924,2.0563736,133.71724
2925,2.745537,148.54376
2926,2.6106417,158.48743
2927,1.9629097,108.86642
2928,2.6316886,169.48792
2929,3.5668745,228.43312
2930,3.0697198,205.3256
2931,2.7598825,169.56277
2932,1.6718237,118.930855
2933,2.3324285,103.40465
2934,2.6538408,177.01065
2935,3.2386136,220.76274
2936,2.3709257,120.99837
2937,2.1614416,117.12028
2938,1.9817297,112.33887
2939,2.5057194,133.46188
2940,3.4787583,237.65384
2941,3.0487504,217.09383
2942,2.3410382,160.14742
2943,2.6596982,162.2225
2944,3.5997407,243.94229
2945,2.3546305,169.53806
2946,2.025322,140.01317
2947,1.6453655,103.98175
2948,2.883149,172.67238
2949,1.2996087,84.16342
2950,3.1543322,192.89247
2951,2.558461,192.00783
2952,3.6430476,241.29707
2953,3.472579,233.07838
2954,4.4692893,249.44682
2955,2.6795022,180.04257
2956,2.372628,130.98894
2957,2.1742642,91.19834
2958,2.0315485,129.58118
2959,2.7195554,208.70822
2960,2.9533677,194.42775
2961,2.2913036,156.3696
2962,2.7983902,191.98154
2963,2.993121,193.9734
2964,2.388849,115.75902
2965,2.0574539,153.7158
2966,2.5642152,204.49768
2967,2.4884486,125.93823
2968,2.1952665,142.61086
2969,2.1913319,142.53262
2970,1.8284035,124.20694
2971,1.5811449,97.26924
2972,1.6801537,94.05332
2973,2.8418665,215.95143
2974,1.6858647,111.25894
2975,3.0950012,198.68408
2976,2.6861858,216.70953
2977,3.2745028,199.0872
2978,2.4865432,167.02518
2979,1.5870459,85.628395
2980,3.2359333,221.5766
2981,3.2249694,208.52591
2982,1.8215332,99.51139
2983,1.5649378,87.43707
2984,1.8206675,111.474075
2985,3.9422746,238.25504
2986,2.3389173,135.46382
2987,1.9162953,89.87606
2988,2.0485518,84.63504
2989,1.967659,90.98383
2990,1.682874,82.3194
2991,2.658753,183.48041
2992,1.6218573,88.863815
2993,2.6354473,188.77046
2994,1.6902049,72.90569
2995,2.482704,160.66794
2996,4.135138,248.72227
2997,3.4286757,247.44032
2998,5.0458384,254.0982
2999,2.278193,184.76299
3000,3.108719,215.79567
3001,3.2282338,193.37338
3002,2.7612882,196.07353
3003,2.217187,165.56326
3004,1.824941,99.42605
3005,3.1142159,191.84503
3006,3.8303413,247.38583
3007,2.3554256,179.33185
3008,1.2562068,112.38218
3009,3.1330214,204.6766
3010,1.7803814,105.43968
3011,2.1242013,113.20747
3012,1.7900952,92.17381
3013,2.3389215,124.651794
3014,1.9565203,97.62113
3015,3.057732,185.26944
3016,3.142856,188.68704
3017,1.6956698,111.0084
3018,2.4299083,177.25192
3019,2.648068,144.5487
3020,2.701738,177.9997
3021,3.239314,223.60435
3022,2.6806571,193.71893
3023,2.9050713,191.7002
3024,2.7857063,174.75021
3025,1.4618679,79.88898
3026,1.5858309,79.278786
3027,2.0895777,166.95782
3028,1.9235548,119.55301
3029,1.8725588,85.19646
3030,2.6024344,150.47183
3031,2.6057603,190.60262
3032,3.355,224.55637
3033,2.9436402,208.61456
3034,2.0042071,129.12811
3035,1.24702,74.01453
3036,1.9878416,134.34544
3037,2.5630667,135.51968
3038,2.4095664,139.41472
3039,3.1822312,236.63719
3040,2.0735552,120.98743
3041,1.9264599,132.06656
3042,2.5424447,167.65211
3043,1.7364094,100.9488
3044,3.1368403,231.80034
3045,1.6062543,88.58707
3046,1.6558554,85.182915
3047,1.8265178,110.21122
3048,2.0163631,110.22685
3049,2.7860858,184.86972
3050,3.57538,238.38605
3051,2.0021954,189.58997
3052,1.7251667,82.37224
3053,2.4236782,157.764
3054,2.5842612,167.10193
3055,1.9033926,86.7859
3056,2.5553918,177.82208
3057,2.6800015,210.72679
3058,2.0883203,150.96193
3059,1.8397027,98.36009
3060,2.9375863,157.31056
3061,2.383131,128.82614
3062,3.6197436,241.75917
3063,1.9535255,108.335266
3064,2.4570398,171.96417
3065,3.1649537,190.05414
3066,3.0635643,200.80264
3067,2.1046605,125.55728
3068,3.308664,229.85698
3069,2.2740262,119.4226
3070,3.0734406,211.56396
3071,2.768938,193.4251
3072,1.8861309,129.99548
3073,2.3834262,143.26254
3074,1.7872812,89.97728
3075,3.2574873,227.91898
3076,2.7480175,165.79736
3077,1.9220955,134.76712
3078,2.554741,178.4399
3079,3.2506614,200.64882
3080,1.3251529,82.12948
3081,3.0075014,176.82224
3082,2.5081956,194.97157
3083,2.0357664,92.79995
3084,1.9758078,110.138504
3085,3.232077,229.6288
3086,2.1236014,112.02667
3087,2.1018052,128.944
3088,2.8027637,156.6339
3089,2.4824615,141.6868
3090,2.5070615,148.4938
3091,2.3708932,162.85101
3092,2.021082,119.712555
3093,1.9560206,110.23357
3094,1.9573807,153.32228
3095,1.4437382,86.79748
3096,2.4236588,117.400826
3097,3.1422615,211.31909
3098,2.6631389,186.63034
3099,1.7728171,88.25293
3100,3.0170958,214.94975
3101,1.4277158,74.82947
3102,1.579889,86.420715
3103,1.9129608,130.98114
3104,1.576563,75.96068
3105,2.5395226,194.4733
3106,2.5947938,157.62714
3107,2.0339973,107.19385
3108,1.9590628,122.512665
3109,2.4826927,155.1022
3110,3.2176728,210.12158
3111,2.1051214,132.48715
3112,3.2474892,244.74841
3113,3.774297,245.39748
3114,3.512801,241.91743
3115,2.4676256,157.05109
3116,3.8073773,238.51297
3117,2.228022,152.55725
3118,1.768389,101.22017
3119,2.3708034,169.97952
3120,1.7379663,88.92099
3121,3.8135448,246.48558
3122,3.157114,223.41974
3123,2.4616117,116.378555
3124,3.5203528,227.16658
3125,1.7685748,119.26331
3126,1.9830148,99.85547
3127,2.1443326,80.24048
3128,3.4241989,232.41083
3129,2.802588,233.98329
3130,2.9645767,188.25883
3131,2.2991488,165.10696
3132,3.2026668,191.48096
3133,2.510274,165.75195
3134,2.580463,180.64175
3135,3.0990033,207.8117
3136,2.4972785,198.0775
3137,2.781547,174.6611
3138,3.697705,228.56323
3139,1.8955189,112.11044
3140,2.0316215,131.37646
