index,thickness,intensity
2235,2.8583488,207.58229
2236,1.4548842,93.04383
2237,1.9280307,107.56949
2238,2.5009441,193.54883
2239,2.1445425,130.90399
2240,2.477067,162.06686
2241,1.9032322,113.24278
2242,3.9917517,250.59491
2243,2.6487315,207.53166
2244,2.229864,145.33698
2245,2.0362499,153.43416
2246,1.8021346,114.144
2247,2.1774483,146.30382
2248,2.774855,182.49106
2249,1.1624873,86.30977
2250,2.8887827,191.5262
2251,3.2036357,228.3625
2252,2.2549014,169.56842
2253,2.8533,161.06602
2254,2.7609818,171.66684
2255,3.0994682,195.49608
2256,2.1236906,109.66177
2257,2.1856303,133.197
2258,3.7852578,250.86125
2259,2.443317,144.38748
2260,2.8450568,164.22113
2261,2.551427,119.128784
2262,2.318969,166.7409
2263,1.3913894,90.71193
2264,3.9130068,241.48317
2265,4.4680014,251.97142
2266,2.4110925,142.93839
2267,1.8972516,90.64244
2268,3.573677,231.19954
2269,1.5533594,92.06653
2270,2.6554432,200.59221
2271,2.0241516,131.46231
2272,2.2321963,133.45422
2273,2.5258086,189.49738
2274,2.250323,145.01727
2275,2.8102806,196.48169
2276,2.2832663,141.21184
2277,2.3526373,132.27007
2278,2.8458369,160.00153
2279,2.0426953,118.16319
2280,2.3644547,128.29634
2281,2.5362542,166.69093
2282,2.1518612,111.31604
2283,1.5112665,109.73393
2284,4.104513,245.73228
2285,2.8047576,198.05704
2286,2.602331,203.1733
2287,2.664889,164.47693
2288,1.7181922,96.06972
2289,3.4605217,231.45055
2290,2.757659,214.32297
2291,1.1413722,91.19323
2292,1.6585733,94.54694
2293,2.1766748,116.10932
2294,2.7383046,133.48346
2295,2.519037,148.85176
2296,2.6504626,143.46106
2297,2.3592253,150.39163
2298,1.479912,136.00763
2299,2.1045403,129.20055
2300,2.1502404,124.678314
2301,2.1326227,137.58075
2302,2.2996938,140.72476
2303,1.8270719,108.405174
2304,2.4349804,168.83823
2305,2.1814063,160.11295
2306,1.6756854,105.68228
2307,1.90381,105.79433
2308,2.6819966,175.65567
2309,1.8462903,100.45619
2310,1.7587334,103.30693
2311,3.1896896,206.82912
2312,2.5933554,170.39972
2313,2.9225662,187.90987
2314,2.4810798,177.27411
2315,2.6789422,178.88895
2316,1.6580932,93.76403
2317,2.4686015,184.36118
2318,3.6272151,238.33342
2319,2.5966313,160.08736
2320,1.7705662,107.14499
2321,2.165369,94.27553
2322,2.9005358,222.78613
2323,3.9680748,246.31361
2324,2.0899937,143.29257
2325,2.2118845,172.19107
2326,2.0083902,190.10202
2327,2.7779832,188.3194
2328,2.2335665,161.45349
2329,2.2249327,135.44708
2330,2.496605,186.1398
2331,2.478931,153.88382
2332,1.2704254,91.07132
2333,2.9536748,170.17459
2334,1.5683961,123.24259
2335,2.5429113,170.17445
2336,2.678808,157.78624
2337,3.0792832,224.45082
2338,1.4221181,98.5303
2339,1.5685391,87.369514
2340,3.0532448,189.64764
2341,2.6275074,154.36737
2342,0.7055733,72.98948
2343,3.3242824,216.15335
2344,2.8477252,151.83026
2345,1.5309589,93.782104
2346,2.599354,165.49915
2347,3.8163934,237.19702
2348,3.2268426,206.05476
2349,1.6742666,98.86317
2350,1.4057522,79.29138
2351,1.5378405,100.77004
2352,3.0441036,201.79274
2353,3.1320195,173.7001
2354,2.7014303,176.6148
2355,2.5197065,172.47076
2356,2.0971117,123.14192
2357,2.9298916,172.42343
2358,3.469099,236.1133
2359,2.0089233,122.03046
2360,2.4788167,136.76176
2361,2.6032472,161.25592
2362,2.1772282,134.90637
2363,1.9509165,111.25606
2364,3.7382975,233.40463
2365,3.2331967,198.13426
2366,2.1424422,131.85423
2367,3.4042332,208.77881
2368,2.2507446,148.60971
2369,1.9312396,103.23101
2370,1.7951267,154.48404
2371,2.3526309,128.45537
2372,1.694743,94.23717
2373,2.1945467,117.077774
2374,2.399688,137.43188
2375,3.2966578,194.71577
2376,2.16854,124.75293
2377,1.7991551,115.682594
2378,2.378374,134.85791
2379,2.819305,190.29376
2380,3.3067963,204.97319
2381,2.4634066,150.11644
2382,2.9470417,214.93974
2383,2.5337021,160.84872
2384,3.9447951,251.37506
2385,3.590606,207.26639
2386,2.5254893,167.7905
2387,1.6606425,90.907135
2388,3.121639,216.40863
2389,3.0593364,184.80725
2390,2.8900461,167.1249
2391,2.150884,137.18799
2392,2.687051,185.04858
2393,1.9117014,104.35315
2394,3.4918182,201.71106
2395,2.3291035,138.6018
2396,2.3140774,104.0025
2397,3.0450141,216.54677
2398,3.6483192,207.51695
2399,2.4446788,126.03594
2400,1.4482673,115.842514
2401,3.316953,213.55725
2402,3.0097082,194.98877
2403,3.7647939,245.53981
2404,2.9399557,188.4992
2405,1.6804032,110.73825
2406,2.1032987,134.76627
2407,1.1312729,94.18148
2408,2.2485778,106.80313
2409,3.2317142,220.44675
2410,2.224983,109.38417
2411,3.192874,225.1601
2412,2.132914,113.49175
2413,2.0388136,126.24413
2414,1.2859495,97.423676
2415,3.7249167,247.72853
2416,2.9691901,210.33647
2417,2.1950269,121.28099
2418,2.3004851,157.10342
2419,3.7283406,237.04333
2420,1.7207052,135.74284
2421,2.2416906,162.81067
2422,2.385637,136.14334
2423,2.2494433,144.58142
2424,0.8808172,83.33006
2425,3.6982045,245.94315
2426,2.4124196,169.42992
2427,2.3168151,127.303085
2428,2.0904434,106.46716
2429,2.7676032,169.95578
2430,1.4283857,102.79907
2431,2.681798,184.23425
2432,1.9253628,149.44498
2433,3.5121973,239.14899
2434,2.6327794,174.81497
2435,2.824505,185.58713
2436,2.392377,159.20534
2437,2.4371386,169.76062
2438,2.8468428,181.857
2439,2.60677,196.91295
2440,1.2710509,94.83719
2441,2.1913533,156.10776
2442,2.423371,162.14407
2443,1.7360277,108.74736
2444,3.2581081,186.55008
2445,2.314636,172.10446
2446,2.7564712,143.68518
2447,3.6107364,230.6921
2448,2.9686785,155.03114
2449,4.087069,246.49013
2450,4.4631643,248.59453
2451,3.4104908,234.21796
2452,2.465897,129.6315
2453,2.122707,164.08813
2454,2.646028,143.31985
2455,2.0750935,133.06187
2456,2.3613234,128.16716
2457,2.535734,152.08081
2458,1.9859395,131.3646
2459,1.6080515,127.73021
2460,2.076956,123.39366
2461,2.004672,115.306854
2462,1.8806629,87.86835
2463,2.2550879,141.75455
2464,2.60721,128.7912
2465,2.7564964,157.07812
2466,3.226363,235.82268
2467,2.4759457,173.6683
2468,2.8884299,147.40112
2469,3.3503392,227.97
2470,2.157223,187.20807
2471,2.453481,142.1455
2472,2.0275261,137.0769
2473,2.1124897,147.19609
2474,2.4125798,155.4135
2475,1.8893846,97.43114
2476,2.4014196,143.72736
2477,2.6569583,166.1367
2478,1.6385797,94.82109
2479,2.459656,130.54022
2480,1.9566623,112.926674
2481,1.9741712,128.94403
2482,2.4282045,152.46034
2483,3.4766612,226.0523
2484,1.4686918,88.77728
2485,2.4903462,133.68503
2486,2.800013,182.26378
2487,1.5273057,92.19096
2488,2.0551488,119.96618
2489,2.390236,161.2729
2490,1.6517255,89.02971
2491,2.4688423,172.93286
2492,1.3256185,88.02456
2493,2.573979,164.08774
2494,2.244662,164.4032
2495,3.0752804,197.9791
2496,2.4666705,159.67076
2497,2.8584447,204.28401
2498,3.203624,199.73473
2499,1.9674838,130.67693
2500,2.9462152,211.17645
2501,1.3741124,97.87326
2502,1.3993425,87.07778
2503,2.9994717,222.39716
2504,2.8887122,201.65155
2505,1.9833058,107.0948
2506,3.7927456,235.6931
2507,3.0524912,203.87885
2508,3.110198,206.56416
2509,4.064688,239.0726
2510,1.8359468,117.621124
2511,1.8635495,108.47642
2512,2.6814706,153.05063
2513,2.4588623,151.2232
2514,2.3426309,184.97379
2515,2.0560703,128.22801
2516,2.2678556,141.74504
2517,2.725417,154.97194
2518,1.6143812,81.442795
2519,2.1026418,139.29169
2520,2.3846402,125.16907
2521,2.2404099,140.68956
2522,1.8761816,129.82713
2523,2.636337,166.16927
2524,2.3470535,128.00446
2525,2.2742558,139.23767
2526,2.9058907,216.8159
2527,2.351383,188.24301
2528,5.0010505,254.36234
2529,2.2288754,151.25241
2530,2.4158647,192.27312
2531,1.8014807,116.715744
2532,3.4827108,209.3944
2533,2.7798858,192.3348
2534,2.4825394,161.54172
2535,2.3272278,134.2883
2536,3.6766965,227.23553
2537,3.0822392,219.88318
2538,2.9057128,187.13336
2539,3.8458679,244.5028
2540,3.9353802,247.09067
2541,1.5997117,95.684845
2542,1.3241622,87.4086
2543,3.568725,233.99866
2544,2.5886152,166.16806
2545,2.2701406,154.97646
2546,2.435314,176.10504
2547,2.1464849,159.349
2548,1.7788123,104.797485
2549,2.9379897,201.87842
2550,2.633724,198.94606
2551,2.6109726,151.34422
2552,3.107095,162.67908
2553,3.226779,222.45486
2554,1.6145346,93.31537
2555,3.1442742,208.90526
2556,3.1809003,214.66354
2557,1.9770532,147.64108
2558,1.9325566,103.82275
2559,1.938481,142.013
2560,2.1672707,122.73624
2561,2.6324549,159.79224
2562,1.7705712,106.353714
2563,3.333888,216.69444
2564,2.5455294,137.26843
2565,1.2626538,92.965836
2566,2.9099472,168.2915
2567,3.2477725,227.1784
2568,2.161021,126.06746
2569,2.0000079,121.11203
2570,2.8070514,172.10269
2571,3.8775845,251.08255
2572,2.6084642,185.51614
2573,3.3622105,234.449
2574,2.6197968,189.25626
2575,2.1405408,119.995636
2576,1.8813794,124.407196
2577,3.1186085,190.28064
2578,3.1242614,190.02255
2579,1.9416628,97.036354
2580,2.347194,181.74252
2581,3.0987842,173.62503
2582,2.3214173,123.57015
2583,2.3140216,123.940125
2584,2.8232565,206.12132
2585,1.1185849,108.78188
2586,1.816883,101.66433
2587,3.2990139,203.88322
2588,1.9541767,117.60515
2589,2.3728523,138.7775
2590,3.3316216,226.82639
2591,2.376341,114.500305
2592,2.019812,153.70694
2593,2.093491,128.51187
2594,2.1382399,129.74478
2595,1.5922265,95.59956
2596,1.8015937,106.912346
2597,3.1721852,206.10852
2598,1.4598857,87.54208
2599,1.2418374,86.59461
2600,2.4109821,143.51096
2601,1.5109375,107.415436
2602,2.2496326,126.99092
2603,3.2603974,227.09644
2604,2.7213097,216.6145
2605,1.8573806,100.23268
2606,3.2614455,223.96526
2607,2.851875,159.5448
2608,2.976114,209.75748
2609,1.8987314,100.25119
2610,2.6159856,162.34247
2611,2.361842,153.47156
2612,1.826549,115.30481
2613,4.154602,241.84946
2614,2.5464747,160.83542
2615,3.141674,218.86064
2616,3.9576383,228.3604
2617,2.157442,150.56973
2618,4.739115,254.37822
2619,2.1798778,124.07811
2620,3.0680711,203.55151
2621,4.298289,252.09071
2622,3.4510005,239.35808
2623,1.3756597,87.66695
2624,3.597959,226.01103
2625,2.5361009,148.57498
2626,3.2943878,209.89633
2627,2.7071831,208.47128
2628,3.2800872,236.70903
2629,3.3877447,226.60591
2630,3.2070148,228.47281
2631,3.1192944,211.07596
2632,2.7403328,181.63771
2633,3.0825176,193.6846
2634,1.5213102,89.73253
2635,2.6468952,167.95639
2636,2.30105,134.53357
2637,2.5663185,172.20737
2638,1.2519069,84.974556
2639,2.924748,188.03857
2640,2.4272301,157.8081
2641,2.8824441,182.11023
2642,3.115972,197.55351
2643,1.9196079,119.00577
2644,2.9994302,198.08269
2645,3.149771,211.93716
2646,2.337506,183.20676
2647,2.9116745,195.27097
2648,2.4263966,137.43857
2649,2.9391024,217.65616
2650,1.7745844,119.02179
2651,1.2264454,77.90784
2652,1.4878919,111.48621
2653,2.1401505,110.370766
2654,1.6395949,93.54876
2655,5.3684974,255.22818
2656,2.890187,211.31229
2657,3.0330787,222.64375
2658,1.4387332,103.66609
2659,2.3906686,134.27893
2660,2.976159,140.6065
2661,2.4064615,147.30585
2662,2.3594842,134.9284
2663,1.6771575,95.80783
2664,3.6487193,228.62914
2665,1.5958655,136.59656
2666,3.0409222,188.0008
2667,1.9721478,96.23196
2668,1.1269464,82.61467
2669,3.0438597,226.16603
2670,1.9887708,117.36684
2671,3.5102644,221.82663
2672,1.8334069,91.0488
2673,2.365592,163.64111
2674,2.1876373,125.48848
2675,1.8936448,132.58876
2676,1.8492461,147.78523
2677,2.95401,189.02887
2678,2.1930466,109.936646
2679,3.5750532,234.48392
2680,2.2028742,130.22968
2681,2.0060613,138.91391
2682,2.6277723,196.43657
2683,1.684649,110.33981
2684,1.9290351,127.112625
2685,2.963595,216.86679
2686,1.7796625,85.37426
2687,2.089395,109.24129
2688,2.0709898,134.15225
2689,2.744222,195.9705
2690,3.3054516,186.13689
2691,2.0670521,119.451416
2692,3.0184338,173.50687
2693,2.5351713,155.14032
2694,2.5582833,170.17572
2695,2.0856564,163.03763
2696,1.5212872,107.5745
2697,2.223566,143.10052
2698,3.0467584,221.66594
2699,1.6374264,118.10322
2700,1.2847476,96.75034
2701,1.6892494,113.996284
2702,1.4378924,86.72391
2703,2.2556872,159.57053
2704,4.216833,252.73495
2705,2.9209993,182.38443
2706,2.8028445,198.05597
2707,2.4015026,148.5285
2708,3.119652,183.51591
2709,3.1722374,199.71286
2710,3.4009974,231.61932
2711,2.2337458,135.00627
2712,2.1381817,180.14792
2713,2.1218967,135.35968
2714,2.7625172,200.68584
2715,2.089576,123.6031
2716,2.5780275,171.56433
2717,2.0134013,123.55986
2718,2.3996491,165.7074
2719,1.6262224,113.06034
2720,1.738982,126.16356
2721,3.479249,210.0968
2722,2.2295218,150.86676
2723,1.8942785,118.48976
2724,2.673488,166.33661
2725,3.3062975,207.52905
2726,2.3146944,144.6065
2727,4.0872965,244.0197
2728,1.4121834,95.610596
2729,2.5694451,186.58142
2730,4.014878,247.00688
2731,2.2585418,154.77122
2732,2.740858,150.14609
2733,2.9637096,182.00558
2734,3.8245282,238.23192
2735,1.9070191,96.08647
2736,2.2136724,138.53061
2737,2.827515,183.79843
2738,3.735374,240.2185
2739,2.9196486,206.113
2740,3.9575534,228.14291
2741,2.654075,173.19656
2742,2.3205118,129.26527
2743,3.942006,250.6254
2744,2.215407,166.06693
2745,3.5732443,227.41267
2746,1.5741725,106.95247
2747,1.4449567,96.508514
2748,2.0829656,115.27287
2749,2.718276,172.05765
2750,2.1836536,156.47118
2751,2.029404,144.40988
2752,2.7466612,185.02982
2753,4.015307,240.11476
2754,2.770227,165.46643
2755,1.9920983,112.77817
2756,1.7752819,107.20352
2757,3.9587915,245.75777
2758,1.63471,116.77672
2759,3.2042022,190.83533
2760,3.6664739,246.55653
2761,1.483502,89.6254
2762,2.2055035,129.61203
2763,2.755148,172.61934
2764,3.1657248,215.09782
2765,4.0282073,238.73065
2766,2.0737927,126.21469
2767,1.2023818,105.879395
2768,2.917344,215.13153
2769,2.0107126,96.88922
2770,3.625309,219.36148
2771,1.3931397,99.69527
2772,2.8279686,188.0147
2773,2.3921556,144.07394
2774,3.1863544,203.91016
2775,2.7641444,213.93567
2776,2.4532537,172.09964
2777,2.8005474,193.34927
2778,2.1169724,108.55861
2779,2.936338,181.92876
2780,1.7870125,95.96733
2781,2.9460843,201.29106
2782,2.5561345,121.37287
2783,2.452761,166.9487
2784,1.6235063,101.48236
2785,1.7024639,106.5985
2786,1.5240355,108.82615
2787,2.8087485,188.51527
2788,1.5882123,88.73574
2789,1.2577116,92.517624
2790,1.4529971,85.81425
2791,1.4362676,92.47562
2792,2.3310404,182.16907
2793,3.7088175,207.19096
2794,1.3538073,80.69415
2795,3.344144,219.42339
2796,2.5725348,168.75522
2797,2.8762724,186.88599
2798,3.6230812,241.93498
2799,1.9223688,111.290886
2800,1.7356486,107.31726
2801,1.4632652,97.31608
2802,2.149623,117.98706
2803,1.4423279,89.463394
2804,3.42778,229.22191
2805,1.7305108,106.798035
2806,3.1242697,188.52866
2807,3.114024,218.38435
2808,2.3989599,184.32758
2809,4.234151,244.76495
2810,2.8297706,134.07748
2811,2.8116043,194.71414
2812,2.623899,98.687325
2813,1.851517,113.59543
2814,1.8952756,102.28369
2815,3.3213248,208.199
2816,2.0557823,138.80374
2817,3.0018446,180.18814
2818,4.084619,249.36781
2819,1.6619412,105.36345
2820,1.9941286,143.97919
2821,3.726915,237.52625
2822,1.606222,102.06882
2823,1.9114192,98.504456
2824,2.7181015,146.3288
2825,1.8088087,136.47247
2826,1.5859118,112.11199
2827,2.035543,121.92687
2828,3.1282785,205.77116
2829,1.7714986,101.55674
2830,2.4209676,168.3258
2831,2.378695,146.90291
2832,2.8758729,218.1917
2833,2.9657571,203.8305
2834,2.3532815,142.37201
2835,2.7093434,177.33049
2836,2.6539462,162.91428
2837,1.7882719,126.84561
2838,4.835995,254.42297
2839,2.2565248,139.2882
2840,3.5233068,212.17824
2841,1.9535367,117.52553
2842,2.447095,116.4178
2843,2.856961,164.39005
2844,2.710769,167.62875
2845,2.0010176,172.003
2846,1.5420628,88.65238
2847,1.3656152,82.798386
2848,2.7069561,191.56668
2849,2.3868837,181.95427
2850,2.283284,166.49396
2851,1.9025793,117.63394
2852,2.5249968,168.36343
2853,3.363334,231.35414
2854,3.087038,205.48112
2855,2.2561562,142.17097
2856,2.490797,144.15417
2857,1.306246,108.39684
2858,2.9175634,217.68425
2859,2.0066292,153.1108
2860,2.1333141,123.053375
2861,2.738403,175.88528
2862,2.5901694,186.65683
2863,1.9385376,107.79459
2864,3.6872249,237.63092
2865,4.4043217,251.49347
2866,2.0833087,147.629
2867,2.483359,156.75143
2868,2.322915,129.39322
2869,2.1698413,128.65526
2870,1.8899676,122.78666
2871,1.0770762,94.73024
2872,2.7506747,166.04187
2873,2.8802884,209.948
2874,2.9681106,179.47375
2875,2.4594722,197.30197
2876,2.6401117,146.40155
2877,1.9570615,133.34912
2878,1.9040066,112.06738
2879,1.3658533,100.43204
2880,3.1025403,197.8462
2881,1.9755993,124.21901
2882,1.4683805,89.60388
2883,2.762189,185.75073
2884,2.5129874,156.54686
2885,1.416505,91.14804
2886,2.9493322,201.34416
2887,2.4399552,168.32433
2888,2.05815,150.9625
2889,1.6918482,97.54104
2890,2.0092876,98.81822
2891,1.5261737,89.48572
2892,2.6052396,158.38228
2893,2.070507,142.29814
2894,1.664591,102.06189
2895,2.6536133,192.01935
2896,2.5821872,145.83493
2897,2.560323,142.15117
2898,3.2517853,228.1496
2899,2.1400814,110.174614
2900,2.6185184,154.43459
2901,2.2605152,135.73366
2902,2.6997724,177.1279
2903,3.101584,219.29312
2904,2.6718113,173.93353
2905,2.3640604,138.11908
2906,2.1420403,114.912605
2907,2.6763258,182.36876
2908,2.4727554,154.33737
2909,2.1963096,128.92975
2910,2.6023343,173.75275
2911,3.4319777,247.30325
2912,1.4773973,107.155136
2913,2.65004,186.67752
2914,2.1399353,121.15898
2915,1.8700292,139.39476
2916,2.4429877,148.2604
2917,2.5858366,175.05093
2918,1.913175,99.71597
2919,2.2213905,134.8465
2920,2.5124037,158.71518
2921,2.9800124,178.7073
2922,2.0718334,129.60132
2923,2.4345171,168.66765
2924,1.762675,104.851364
2925,3.3160546,220.39302
2926,2.657488,190.22714
2927,4.249231,242.60895
2928,3.5009055,234.17155
2929,3.0465038,236.11975
2930,4.5293603,253.7616
2931,1.4604243,82.17615
2932,1.9813783,118.97687
2933,1.6505855,96.1792
2934,1.8048364,138.92747
2935,2.0976057,123.16481
2936,1.7170795,91.31975
2937,1.4978507,99.18336
2938,2.0449624,144.3988
2939,1.7716073,107.77644
2940,1.4368815,86.35283
2941,1.436549,100.58818
2942,1.9725119,126.8244
2943,2.909202,191.97821
2944,2.7728736,176.88705
2945,2.465152,134.01692
2946,1.899309,107.611435
2947,2.160462,120.30858
2948,3.6405625,235.40004
2949,2.5975776,186.25745
2950,1.6197686,92.55215
2951,2.3754053,143.443
2952,1.1804131,77.37733
2953,3.318726,239.19359
2954,1.9857588,140.45392
2955,2.6991565,196.60214
2956,3.0812855,220.24261
2957,4.09324,234.5608
2958,1.8445481,114.776764
2959,1.4312439,105.4301
2960,1.5882484,91.04122
2961,2.8207788,133.38757
2962,2.9277265,198.19206
2963,3.320329,211.23032
2964,1.8090631,121.436646
2965,1.1184124,80.035736
2966,2.9060671,190.13962
2967,2.1829152,131.43787
2968,2.4856932,151.98155
2969,2.1034882,177.65656
2970,3.8118327,238.50076
2971,1.8835065,130.8291
2972,1.7401502,102.76375
2973,2.4419742,155.3646
2974,3.004519,184.9878
2975,1.5968435,108.68595
2976,1.5818378,91.579704
2977,2.487998,153.67699
2978,0.80233586,73.05516
2979,1.7235925,95.66735
2980,3.0253274,180.59674
2981,2.8137064,202.30853
2982,2.2382202,150.11487
2983,1.5630343,102.72673
2984,2.5822728,128.64868
2985,1.9751414,112.870544
2986,2.2776294,166.46524
2987,3.9021394,234.24118
2988,2.562776,185.28793
2989,2.1811712,129.11914
2990,2.184269,199.47534
2991,2.295542,122.74039
2992,2.4908805,172.28546
2993,2.1777952,102.76212
2994,2.3503387,171.43488
2995,3.2092533,221.40901
2996,3.6370614,219.02686
2997,3.5726042,238.71275
2998,1.5474428,91.74538
2999,3.2280765,230.89638
3000,2.2610743,155.33023
3001,2.6270423,203.2277
3002,2.8104074,218.1565
3003,2.77607,194.53525
3004,2.1378262,119.04443
3005,3.2715185,226.54707
3006,1.6017942,104.90534
3007,1.8411671,113.70696
3008,1.9523599,110.04291
3009,1.806424,112.700455
3010,2.1105788,128.91846
3011,2.2985322,127.48276
3012,2.2277358,132.72983
3013,2.097921,156.62268
3014,2.7707915,157.28363
3015,1.7126553,94.369385
3016,1.9000618,93.964424
3017,1.5578585,101.22804
3018,1.662811,111.32536
3019,1.4056847,84.619026
3020,2.3218098,165.07745
3021,1.7136335,105.72095
3022,1.8836571,131.1746
3023,1.9269453,108.63394
3024,2.4283094,203.32365
3025,1.9420035,104.65446
3026,2.9962745,161.98953
3027,2.8665586,190.33905
3028,2.0979116,125.39328
3029,2.3425064,130.75552
3030,2.3155012,112.41475
3031,3.847054,228.53362
3032,1.9354842,131.51285
3033,2.6292186,201.49171
3034,1.7735512,112.88424
3035,2.7704535,175.63986
3036,2.7206676,226.81905
3037,1.5509007,86.504364
3038,3.0532353,189.42816
3039,3.5766928,242.54333
3040,2.087903,108.86817
3041,3.2947912,228.31903
3042,2.9953976,224.65262
3043,2.0039706,130.03752
3044,3.0038972,218.67532
3045,3.5365984,233.55705
3046,2.9363828,185.44122
3047,2.690299,193.51215
3048,2.2537718,162.33957
3049,1.4339075,87.72574
3050,1.9518383,126.22628
3051,1.280126,81.282234
3052,2.1711755,131.02881
3053,3.298205,186.01416
3054,2.888505,131.94418
3055,1.7527105,95.284744
3056,1.5456929,118.59843
3057,1.7033281,95.853745
3058,2.0846946,137.59094
3059,3.4115448,220.74669
3060,0.46147257,80.99528
3061,2.627777,148.06277
3062,2.4349644,165.2402
3063,1.7538221,112.605515
3064,1.8271754,114.03243
3065,2.0269394,136.9841
3066,4.099148,248.48027
3067,2.571908,164.9367
3068,2.1285625,142.76372
3069,3.116389,190.34332
3070,4.3748407,242.92735
3071,4.027997,244.34282
3072,1.435771,87.293526
3073,3.1213064,219.38104
3074,2.2744317,177.91785
3075,2.6799898,201.524
3076,4.3670197,250.8065
3077,2.7433002,164.99739
3078,2.7764158,180.17126
3079,2.277174,135.91916
3080,1.4565437,112.307495
3081,2.4728131,181.94778
3082,2.1212854,113.97301
3083,2.1280808,126.9837
3084,2.4520266,132.8772
3085,4.867756,254.51758
3086,2.6860921,158.01611
3087,2.8988786,174.2818
3088,1.5817217,93.2446
3089,1.4046578,78.27798
3090,1.4869366,110.78164
3091,2.9536002,205.12201
3092,1.9885694,96.254875
3093,2.665529,213.5972
3094,2.6276526,176.53961
3095,2.0923915,131.85107
3096,2.9413784,205.79135
3097,1.8295776,102.96457
3098,2.3368683,157.39755
3099,2.0807538,140.03891
3100,4.0909476,252.31194
3101,2.0680573,110.15532
3102,3.0754032,210.94264
3103,2.6352744,157.70514
3104,3.0178463,198.71768
3105,3.070267,210.55435
3106,1.7870607,100.26395
3107,1.5753742,97.99812
3108,2.7661552,185.07721
3109,3.235447,162.86873
3110,2.4052594,138.85829
3111,2.976827,190.90881
3112,3.6562395,233.15001
3113,1.4924068,83.44635
3114,2.265733,138.05762
3115,2.483748,174.54678
3116,2.232109,165.23177
3117,2.333796,149.63293
3118,3.1640027,210.27713
3119,2.1454906,102.760925
3120,4.290963,249.55844
3121,1.9655738,145.31549
3122,2.1582522,124.479515
3123,2.2513177,164.87021
3124,2.2939227,148.43268
3125,3.1555061,197.86476
3126,1.6029445,87.458534
3127,1.9443033,161.487
3128,3.4964433,231.5118
3129,3.2974715,223.17499
3130,2.2956946,132.0261
3131,1.8721569,119.31382
3132,2.9292498,194.13144
3133,2.8457847,188.82248
3134,3.56289,237.36258
3135,2.8218741,184.28499
3136,2.025548,113.4531
3137,2.4773993,183.92084
3138,4.2886963,248.72375
3139,2.1229782,135.53043
3140,1.9142683,111.067215
3141,1.7472931,104.185555
3142,2.5559783,162.81512
3143,2.6296623,139.21526
3144,2.1761734,139.40785
3145,2.1385446,168.10413
3146,3.5193315,232.0177
3147,2.8572702,192.60736
3148,2.5612674,182.45752
3149,4.4326057,241.5408
3150,2.8282824,174.14088
3151,2.7945871,190.60875
3152,2.8548203,187.1279
3153,3.4475737,231.93073
3154,1.286947,92.189926
3155,2.6533902,138.40002
3156,1.1788653,98.51227
3157,2.6236637,189.50974
3158,2.61173,151.15344
3159,2.2887812,151.775
3160,2.3158374,139.29558
3161,2.270004,115.95494
3162,2.1577353,135.85118
3163,2.7262816,173.98961
3164,2.7836957,173.35757
3165,4.046157,242.70638
3166,2.0702052,139.90628
3167,1.7573894,103.416916
3168,3.4759579,241.75693
3169,2.306593,150.85455
3170,2.8057604,220.42287
3171,1.9240983,112.70128
3172,1.7751681,117.23628
3173,1.9806267,93.344246
3174,3.2126405,237.16406
3175,3.640201,236.75975
3176,2.507434,149.61221
3177,1.4689264,86.730606
3178,2.66431,164.5422
3179,3.3076806,203.42943
3180,2.5572205,183.44485
3181,2.384932,119.71298
3182,2.6170287,190.07845
3183,2.3166504,183.97746
3184,2.4579322,175.07458
3185,1.9164485,150.72993
3186,4.8573093,254.75905
3187,2.6467412,150.44644
3188,1.473426,76.256195
3189,2.0854926,102.75418
3190,1.857426,108.66192
3191,2.6404486,197.93156
3192,2.368564,148.5185
3193,2.8915045,180.91147
3194,2.5513735,189.18842
3195,0.7889312,76.496216
3196,2.202334,151.31503
3197,2.3370414,156.3251
3198,1.1408676,74.70569
3199,1.6362797,107.34306
3200,2.189142,151.29736
3201,3.7380822,190.91287
3202,1.8380201,105.63217
3203,2.3919,159.50928
3204,1.4489019,96.0857
3205,2.7498598,201.77365
3206,2.8337154,158.78752
3207,3.3737936,219.19872
3208,2.024685,102.68358
3209,2.1236897,135.0646
3210,2.1684496,117.67951
3211,3.938811,225.74355
3212,4.0699697,235.54485
3213,4.0499907,250.36465
3214,2.5433354,127.58115
3215,2.3230946,124.86249
3216,3.0840418,172.52176
3217,2.5362377,174.5385
3218,3.177991,210.89946
3219,1.9441235,146.33493
3220,1.5067991,94.85857
3221,1.8427334,101.8369
3222,3.0526006,176.38542
3223,2.0652568,108.51506
3224,4.196813,241.97438
3225,2.9707413,200.28214
3226,2.9167542,177.40637
3227,2.775958,154.75264
3228,1.617525,102.00367
3229,1.8828242,132.59297
3230,1.6759385,107.90822
3231,2.3170455,173.69603
3232,1.5333881,115.346146
3233,2.3745036,142.43484
3234,2.6837811,169.56169
3235,2.3314912,160.47723
3236,2.0674744,113.561615
3237,1.865725,153.64456
3238,3.0917876,198.25447
3239,3.426882,204.91643
3240,2.9686255,181.4487
3241,1.7939264,105.46748
3242,1.9222237,143.4573
3243,0.7246231,73.28225
3244,2.8788428,186.50908
3245,1.6867529,86.10416
3246,1.9502541,107.13267
3247,2.7360198,181.30055
3248,2.1973734,142.72554
3249,2.8413672,186.16702
3250,3.1008508,204.45493
